,RAW_DATA,Time
7384,1148957.00,1666716085.263932
7385,1148958.00,1666716085.276275
7386,1148974.00,1666716085.2880342
7387,1148972.00,1666716085.3009925
7388,1148986.00,1666716085.3138802
7389,1149148.00,1666716085.32645
7390,1149176.00,1666716085.338229
7391,1149183.00,1666716085.351293
7392,1149196.00,1666716085.3639884
7393,1149201.00,1666716085.376397
7394,1149182.00,1666716085.3889055
7395,1149221.00,1666716085.4015183
7396,1149226.00,1666716085.4139352
7397,1149398.00,1666716085.4265418
7398,1149400.00,1666716085.4388382
7399,1149405.00,1666716085.4510155
7400,1149401.00,1666716085.463686
7401,1149418.00,1666716085.4757178
7402,1149399.00,1666716085.4888694
7403,1149396.00,1666716085.501493
7404,1149410.00,1666716085.5136974
7405,1149398.00,1666716085.5264196
7406,1149528.00,1666716085.5382
7407,1149534.00,1666716085.5515113
7408,1149531.00,1666716085.5638297
7409,1149540.00,1666716085.576393
7410,1149535.00,1666716085.5885713
7411,1149550.00,1666716085.6005635
7412,1149550.00,1666716085.613899
7413,1149789.00,1666716085.626488
7414,1149806.00,1666716085.6383607
7415,1149819.00,1666716085.6513274
7416,1149835.00,1666716085.6636171
7417,1149835.00,1666716085.6765115
7418,1149861.00,1666716085.6888325
7419,1149867.00,1666716085.7008052
7420,1149888.00,1666716085.7138908
7421,1150122.00,1666716085.7260919
7422,1150113.00,1666716085.7383826
7423,1150133.00,1666716085.7513604
7424,1150134.00,1666716085.7633202
7425,1150141.00,1666716085.776283
7426,1150128.00,1666716085.7882538
7427,1150153.00,1666716085.801124
7428,1150157.00,1666716085.8138986
7429,1149019.00,1666716085.826481
7430,1148944.00,1666716085.8386252
7431,1148928.00,1666716085.8508704
7432,1148904.00,1666716085.8639004
7433,1148868.00,1666716085.8764606
7434,1148830.00,1666716085.8878608
7435,1148803.00,1666716085.901535
7436,1148775.00,1666716085.9129896
7437,1148333.00,1666716085.926209
7438,1148359.00,1666716085.938815
7439,1148352.00,1666716085.9512067
7440,1148348.00,1666716085.963973
7441,1148340.00,1666716085.9764128
7442,1148326.00,1666716085.9883602
7443,1148354.00,1666716086.001409
7444,1148328.00,1666716086.0138798
7445,1148346.00,1666716086.025751
7446,1148390.00,1666716086.0386875
7447,1148404.00,1666716086.0506985
7448,1148412.00,1666716086.0638773
7449,1148423.00,1666716086.0757797
7450,1148433.00,1666716086.0888803
7451,1148434.00,1666716086.1008558
7452,1148435.00,1666716086.1132567
7453,1148434.00,1666716086.1258922
7454,1148596.00,1666716086.1388717
7455,1148602.00,1666716086.1512084
7456,1148588.00,1666716086.163381
7457,1148616.00,1666716086.176396
7458,1148604.00,1666716086.188432
7459,1148614.00,1666716086.2011383
7460,1148601.00,1666716086.21387
7461,1148643.00,1666716086.225924
7462,1148641.00,1666716086.2388482
7463,1148654.00,1666716086.2510154
7464,1148670.00,1666716086.2632055
7465,1148664.00,1666716086.276487
7466,1148650.00,1666716086.2888749
7467,1148681.00,1666716086.3014953
7468,1148680.00,1666716086.3138962
7469,1148889.00,1666716086.325643
7470,1148889.00,1666716086.3388734
7471,1148914.00,1666716086.3514175
7472,1148926.00,1666716086.3638866
7473,1148923.00,1666716086.3761368
7474,1148925.00,1666716086.3883502
7475,1148957.00,1666716086.4004068
7476,1148949.00,1666716086.4133973
7477,1148962.00,1666716086.4265072
7478,1149162.00,1666716086.4384098
7479,1149151.00,1666716086.4514196
7480,1149175.00,1666716086.4639409
7481,1149176.00,1666716086.4764242
7482,1149190.00,1666716086.4884548
7483,1149184.00,1666716086.5015
7484,1149190.00,1666716086.5138888
7485,1149203.00,1666716086.5258029
7486,1149288.00,1666716086.538944
7487,1149262.00,1666716086.5507088
7488,1149281.00,1666716086.5639231
7489,1149269.00,1666716086.57629
7490,1149287.00,1666716086.5883727
7491,1149283.00,1666716086.6011617
7492,1149276.00,1666716086.6139264
7493,1149523.00,1666716086.6256077
7494,1149500.00,1666716086.638688
7495,1149543.00,1666716086.6506898
7496,1149548.00,1666716086.6638103
7497,1149559.00,1666716086.6757169
7498,1149563.00,1666716086.6888294
7499,1149585.00,1666716086.7015066
7500,1149591.00,1666716086.7138822
7501,1148581.00,1666716086.7256663
7502,1148542.00,1666716086.7388852
7503,1148532.00,1666716086.7515063
7504,1148471.00,1666716086.7639472
7505,1148474.00,1666716086.7756035
7506,1148433.00,1666716086.7887616
7507,1148399.00,1666716086.8013625
7508,1148382.00,1666716086.8138537
7509,1148085.00,1666716086.826518
7510,1148081.00,1666716086.8386614
7511,1148108.00,1666716086.850649
7512,1148100.00,1666716086.8639078
7513,1148104.00,1666716086.8763778
7514,1148088.00,1666716086.8888192
7515,1148103.00,1666716086.9008367
7516,1148103.00,1666716086.9138389
7517,1148083.00,1666716086.9263752
7518,1148165.00,1666716086.9378958
7519,1148164.00,1666716086.9514906
7520,1148154.00,1666716086.9639168
7521,1148182.00,1666716086.9763463
7522,1148193.00,1666716086.9883182
7523,1148215.00,1666716087.001399
7524,1148219.00,1666716087.0138454
7525,1148445.00,1666716087.0263174
7526,1148458.00,1666716087.0383976
7527,1148461.00,1666716087.0514073
7528,1148463.00,1666716087.0638132
7529,1148470.00,1666716087.076415
7530,1148459.00,1666716087.0888538
7531,1148475.00,1666716087.1006758
7532,1148461.00,1666716087.1138983
7533,1148643.00,1666716087.12638
7534,1148650.00,1666716087.138907
7535,1148652.00,1666716087.15054
7536,1148664.00,1666716087.1638758
7537,1148687.00,1666716087.176317
7538,1148678.00,1666716087.1888294
7539,1148674.00,1666716087.2011895
7540,1148704.00,1666716087.2130146
7541,1148859.00,1666716087.2261689
7542,1148828.00,1666716087.2388244
7543,1148843.00,1666716087.251036
7544,1148854.00,1666716087.2639306
7545,1148839.00,1666716087.2759435
7546,1148835.00,1666716087.2880907
7547,1148856.00,1666716087.3011572
7548,1148833.00,1666716087.3139205
7549,1148941.00,1666716087.3263812
7550,1148959.00,1666716087.338249
7551,1148957.00,1666716087.3512013
7552,1148977.00,1666716087.3632152
7553,1148978.00,1666716087.3764086
7554,1148981.00,1666716087.3883069
7555,1148981.00,1666716087.4013581
7556,1148981.00,1666716087.413838
7557,1148956.00,1666716087.426199
7558,1149165.00,1666716087.4381642
7559,1149157.00,1666716087.4511342
7560,1149177.00,1666716087.4632494
7561,1149174.00,1666716087.476186
7562,1149193.00,1666716087.4885778
7563,1149184.00,1666716087.5011704
7564,1149195.00,1666716087.5138948
7565,1149191.00,1666716087.5264006
7566,1149518.00,1666716087.5381615
7567,1149527.00,1666716087.5512245
7568,1149524.00,1666716087.563386
7569,1149556.00,1666716087.5763295
7570,1149555.00,1666716087.588907
7571,1149558.00,1666716087.6007452
7572,1149571.00,1666716087.6136396
7573,1149862.00,1666716087.6256614
7574,1149907.00,1666716087.638918
7575,1149904.00,1666716087.6506217
7576,1149920.00,1666716087.6638603
7577,1149923.00,1666716087.6761088
7578,1149927.00,1666716087.688186
7579,1149958.00,1666716087.701171
7580,1149975.00,1666716087.7137873
7581,1148928.00,1666716087.7257555
7582,1148830.00,1666716087.738834
7583,1148791.00,1666716087.750878
7584,1148709.00,1666716087.763827
7585,1148676.00,1666716087.7758071
7586,1148602.00,1666716087.7888246
7587,1148564.00,1666716087.8008523
7588,1148511.00,1666716087.8138328
7589,1148450.00,1666716087.8258328
7590,1147985.00,1666716087.8382201
7591,1147978.00,1666716087.851139
7592,1147998.00,1666716087.8638833
7593,1147987.00,1666716087.8761647
7594,1147989.00,1666716087.8888116
7595,1147993.00,1666716087.9012976
7596,1147992.00,1666716087.913859
7597,1147981.00,1666716087.9254801
7598,1148021.00,1666716087.9387233
7599,1148027.00,1666716087.9505444
7600,1148034.00,1666716087.9638376
7601,1148027.00,1666716087.9755454
7602,1148046.00,1666716087.988808
7603,1148045.00,1666716088.001318
7604,1148047.00,1666716088.0137827
7605,1148495.00,1666716088.0257466
7606,1148487.00,1666716088.0388823
7607,1148512.00,1666716088.0503716
7608,1148523.00,1666716088.0638006
7609,1148511.00,1666716088.0761933
7610,1148124.00,1666716088.0888274
7611,1148537.00,1666716088.1004405
7612,1148514.00,1666716088.113733
7613,1148541.00,1666716088.1264164
7614,1148541.00,1666716088.1385968
7615,1148564.00,1666716088.150628
7616,1148567.00,1666716088.1638334
7617,1148574.00,1666716088.1757329
7618,1148580.00,1666716088.1888142
7619,1148589.00,1666716088.2012024
7620,1148589.00,1666716088.213807
7621,1148754.00,1666716088.2263756
7622,1148761.00,1666716088.2382638
7623,1148785.00,1666716088.2513385
7624,1148796.00,1666716088.2637742
7625,1148795.00,1666716088.2757401
7626,1148785.00,1666716088.2887633
7627,1148815.00,1666716088.3012624
7628,1148819.00,1666716088.3138068
7629,1148826.00,1666716088.3261425
7630,1149168.00,1666716088.3381202
7631,1149170.00,1666716088.351081
7632,1149159.00,1666716088.3637812
7633,1149192.00,1666716088.3755898
7634,1149187.00,1666716088.3887799
7635,1149214.00,1666716088.4007447
7636,1149216.00,1666716088.4138951
7637,1149494.00,1666716088.4263127
7638,1149502.00,1666716088.4388905
7639,1149508.00,1666716088.4513285
7640,1149518.00,1666716088.4633791
7641,1149522.00,1666716088.4762776
7642,1149535.00,1666716088.4888558
7643,1149550.00,1666716088.5012362
7644,1149567.00,1666716088.513448
7645,1149992.00,1666716088.5255
7646,1149990.00,1666716088.5387428
7647,1150019.00,1666716088.5504415
7648,1150050.00,1666716088.5637066
7649,1150054.00,1666716088.5754578
7650,1150053.00,1666716088.5880146
7651,1150078.00,1666716088.6004646
7652,1150097.00,1666716088.6139045
7653,1150355.00,1666716088.6254308
7654,1150334.00,1666716088.6388028
7655,1150351.00,1666716088.6504529
7656,1150367.00,1666716088.663124
7657,1150349.00,1666716088.6762993
7658,1150350.00,1666716088.6888947
7659,1150378.00,1666716088.7012029
7660,1150369.00,1666716088.7138894
7661,1150430.00,1666716088.7262661
7662,1150409.00,1666716088.7402954
7663,1150377.00,1666716088.7552586
7664,1150364.00,1666716088.7632327
7665,1150310.00,1666716088.776248
7666,1150258.00,1666716088.7881668
7667,1150217.00,1666716088.8011463
7668,1150161.00,1666716088.8130987
7669,1150068.00,1666716088.8260646
7670,1148012.00,1666716088.838034
7671,1148005.00,1666716088.851001
7672,1147990.00,1666716088.8629668
7673,1147978.00,1666716088.8759322
7674,1147985.00,1666716088.8879008
7675,1147971.00,1666716088.9005606
7676,1147970.00,1666716088.9137926
7677,1147951.00,1666716088.9262986
7678,1147909.00,1666716088.9387443
7679,1147894.00,1666716088.9513335
7680,1147910.00,1666716088.9637785
7681,1147907.00,1666716088.9761682
7682,1147908.00,1666716088.9887576
7683,1147909.00,1666716089.0005388
7684,1147920.00,1666716089.013503
7685,1148158.00,1666716089.0254712
7686,1148180.00,1666716089.0384378
7687,1148196.00,1666716089.0504065
7688,1148188.00,1666716089.0633943
7689,1148213.00,1666716089.075338
7690,1148200.00,1666716089.0883033
7691,1148208.00,1666716089.100271
7692,1148222.00,1666716089.113237
7693,1148213.00,1666716089.1262014
7694,1148219.00,1666716089.138171
7695,1148225.00,1666716089.151136
7696,1148236.00,1666716089.163104
7697,1148234.00,1666716089.1760702
7698,1148230.00,1666716089.1880367
7699,1148263.00,1666716089.2010143
7700,1148240.00,1666716089.212995
7701,1148269.00,1666716089.2259614
7702,1148607.00,1666716089.2379076
7703,1148607.00,1666716089.2508705
7704,1148618.00,1666716089.2628365
7705,1148589.00,1666716089.2758021
7706,1148623.00,1666716089.2877698
7707,1148612.00,1666716089.300736
7708,1148611.00,1666716089.313701
7709,1148616.00,1666716089.3256688
7710,1148739.00,1666716089.3386347
7711,1148742.00,1666716089.3506048
7712,1148751.00,1666716089.3635752
7713,1148760.00,1666716089.3755357
7714,1148777.00,1666716089.3887644
7715,1148789.00,1666716089.4004772
7716,1148800.00,1666716089.41384
7717,1149077.00,1666716089.425511
7718,1149074.00,1666716089.438653
7719,1149097.00,1666716089.450487
7720,1149102.00,1666716089.463553
7721,1149104.00,1666716089.476312
7722,1148854.00,1666716089.4887867
7723,1149131.00,1666716089.5005648
7724,1149096.00,1666716089.513687
7725,1150316.00,1666716089.5256908
7726,1150353.00,1666716089.5387886
7727,1150420.00,1666716089.551226
7728,1150463.00,1666716089.5637345
7729,1150508.00,1666716089.576074
7730,1150549.00,1666716089.5882173
7731,1150573.00,1666716089.6012878
7732,1150595.00,1666716089.6137614
7733,1150219.00,1666716089.6261396
7734,1150251.00,1666716089.6383502
7735,1150241.00,1666716089.651029
7736,1150248.00,1666716089.6632035
7737,1150219.00,1666716089.676114
7738,1150226.00,1666716089.6887653
7739,1150255.00,1666716089.7010205
7740,1150251.00,1666716089.71311
7741,1150275.00,1666716089.7261856
7742,1150901.00,1666716089.7388368
7743,1150901.00,1666716089.7512715
7744,1150888.00,1666716089.7631125
7745,1150876.00,1666716089.776086
7746,1150875.00,1666716089.7887712
7747,1150880.00,1666716089.8012915
7748,1150850.00,1666716089.813416
7749,1148505.00,1666716089.8263128
7750,1148489.00,1666716089.83819
7751,1148463.00,1666716089.8512216
7752,1148427.00,1666716089.863557
7753,1148402.00,1666716089.8762147
7754,1148371.00,1666716089.8882792
7755,1148379.00,1666716089.9012957
7756,1148361.00,1666716089.9133813
7757,1148413.00,1666716089.9254284
7758,1148405.00,1666716089.938709
7759,1148421.00,1666716089.9506176
7760,1148451.00,1666716089.9637327
7761,1148455.00,1666716089.9762204
7762,1148449.00,1666716089.9887567
7763,1148477.00,1666716090.0005772
7764,1148503.00,1666716090.0136511
7765,1149090.00,1666716090.0255952
7766,1149086.00,1666716090.0386283
7767,1149119.00,1666716090.050505
7768,1149156.00,1666716090.0636358
7769,1149159.00,1666716090.0756147
7770,1149191.00,1666716090.088641
7771,1149198.00,1666716090.1011145
7772,1149208.00,1666716090.113813
7773,1149237.00,1666716090.1260624
7774,1149225.00,1666716090.1387203
7775,1149229.00,1666716090.1509693
7776,1149256.00,1666716090.1630464
7777,1149253.00,1666716090.1762652
7778,1149258.00,1666716090.1881251
7779,1149268.00,1666716090.2012389
7780,1149267.00,1666716090.21368
7781,1149275.00,1666716090.225429
7782,1149561.00,1666716090.23872
7783,1149585.00,1666716090.2505221
7784,1149565.00,1666716090.2637606
7785,1149586.00,1666716090.2762213
7786,1149598.00,1666716090.2877524
7787,1149594.00,1666716090.3008232
7788,1149593.00,1666716090.3129716
7789,1149605.00,1666716090.3262126
7790,1149758.00,1666716090.3378532
7791,1149774.00,1666716090.3509057
7792,1149769.00,1666716090.3631885
7793,1149788.00,1666716090.3759956
7794,1149790.00,1666716090.388741
7795,1149804.00,1666716090.4011724
7796,1149805.00,1666716090.4127233
7797,1150200.00,1666716090.4262729
7798,1150237.00,1666716090.438686
7799,1150264.00,1666716090.4511201
7800,1150294.00,1666716090.463755
7801,1150305.00,1666716090.475925
7802,1150333.00,1666716090.487804
7803,1150340.00,1666716090.5005727
7804,1150375.00,1666716090.5135195
7805,1150888.00,1666716090.525513
7806,1150911.00,1666716090.5383286
7807,1150931.00,1666716090.5504353
7808,1150934.00,1666716090.5636637
7809,1150953.00,1666716090.5762079
7810,1150961.00,1666716090.588747
7811,1150968.00,1666716090.600623
7812,1150988.00,1666716090.613743
7813,1150993.00,1666716090.6262286
7814,1151196.00,1666716090.6387749
7815,1151189.00,1666716090.6512733
7816,1151203.00,1666716090.6636086
7817,1151207.00,1666716090.6761723
7818,1151231.00,1666716090.6885421
7819,1151214.00,1666716090.701147
7820,1151210.00,1666716090.7137477
7821,1151218.00,1666716090.7261088
7822,1150769.00,1666716090.7378764
7823,1150708.00,1666716090.7511904
7824,1150613.00,1666716090.763296
7825,1150548.00,1666716090.7761996
7826,1150464.00,1666716090.7887352
7827,1150356.00,1666716090.8012424
7828,1150286.00,1666716090.8137846
7829,1149195.00,1666716090.825469
7830,1149183.00,1666716090.8388083
7831,1149219.00,1666716090.8511813
7832,1149242.00,1666716090.8631523
7833,1149253.00,1666716090.8762634
7834,1149265.00,1666716090.8882368
7835,1149283.00,1666716090.900445
7836,1149299.00,1666716090.912876
7837,1149715.00,1666716090.9255197
7838,1149720.00,1666716090.938623
7839,1149739.00,1666716090.9506342
7840,1149767.00,1666716090.9636037
7841,1149793.00,1666716090.9754076
7842,1149828.00,1666716090.9887245
7843,1149832.00,1666716091.0006642
7844,1149854.00,1666716091.0136812
7845,1150173.00,1666716091.0256495
7846,1150166.00,1666716091.0387192
7847,1150184.00,1666716091.0506973
7848,1150160.00,1666716091.0635345
7849,1150184.00,1666716091.076261
7850,1150175.00,1666716091.0887036
7851,1150187.00,1666716091.1008792
7852,1150192.00,1666716091.1130295
7853,1150194.00,1666716091.126027
7854,1150836.00,1666716091.1378982
7855,1150832.00,1666716091.151117
7856,1150832.00,1666716091.1630383
7857,1150849.00,1666716091.1761231
7858,1150857.00,1666716091.188069
7859,1150877.00,1666716091.2010257
7860,1150866.00,1666716091.2130523
7861,1150928.00,1666716091.22622
7862,1150921.00,1666716091.2387614
7863,1150920.00,1666716091.2505007
7864,1150920.00,1666716091.263548
7865,1150903.00,1666716091.2761905
7866,1150913.00,1666716091.2887106
7867,1150898.00,1666716091.3003628
7868,1150907.00,1666716091.3135214
7869,1151042.00,1666716091.3255134
7870,1151080.00,1666716091.3385124
7871,1151101.00,1666716091.350484
7872,1151089.00,1666716091.363697
7873,1151120.00,1666716091.3753908
7874,1151113.00,1666716091.3885784
7875,1151144.00,1666716091.4007115
7876,1151150.00,1666716091.4128056
7877,1151419.00,1666716091.42582
7878,1151403.00,1666716091.438719
7879,1151429.00,1666716091.4508467
7880,1151430.00,1666716091.4631073
7881,1151445.00,1666716091.4761765
7882,1151450.00,1666716091.4887733
7883,1151452.00,1666716091.5004013
7884,1151465.00,1666716091.513591
7885,1151477.00,1666716091.5256495
7886,1151739.00,1666716091.5385695
7887,1151743.00,1666716091.551153
7888,1151755.00,1666716091.5632496
7889,1151751.00,1666716091.5762126
7890,1151764.00,1666716091.5877612
7891,1151766.00,1666716091.6007478
7892,1151750.00,1666716091.6131024
7893,1151295.00,1666716091.6261487
7894,1151208.00,1666716091.6386657
7895,1151163.00,1666716091.651179
7896,1151116.00,1666716091.6632054
7897,1151036.00,1666716091.675297
7898,1150969.00,1666716091.688799
7899,1150890.00,1666716091.7011857
7900,1150820.00,1666716091.7137368
7901,1148835.00,1666716091.7256672
7902,1148817.00,1666716091.7387593
7903,1148815.00,1666716091.7511706
7904,1148796.00,1666716091.7637448
7905,1148776.00,1666716091.775397
7906,1150277.00,1666716091.788618
7907,1148741.00,1666716091.800511
7908,1148742.00,1666716091.8137302
7909,1148578.00,1666716091.825369
7910,1148606.00,1666716091.838331
7911,1148614.00,1666716091.8503418
7912,1148633.00,1666716091.8635356
7913,1148645.00,1666716091.8754961
7914,1148661.00,1666716091.8884406
7915,1148678.00,1666716091.900442
7916,1148693.00,1666716091.9135725
7917,1148790.00,1666716091.9256115
7918,1148808.00,1666716091.9386425
7919,1148813.00,1666716091.9512186
7920,1148793.00,1666716091.963035
7921,1148819.00,1666716091.9761941
7922,1148803.00,1666716091.9887545
7923,1148818.00,1666716092.000422
7924,1148820.00,1666716092.0136716
7925,1148836.00,1666716092.026225
7926,1149985.00,1666716092.03823
7927,1150015.00,1666716092.0509655
7928,1150031.00,1666716092.0636015
7929,1150083.00,1666716092.0752876
7930,1150096.00,1666716092.088287
7931,1150099.00,1666716092.1012075
7932,1150132.00,1666716092.1131175
7933,1150130.00,1666716092.1262026
7934,1149185.00,1666716092.138736
7935,1149161.00,1666716092.1511824
7936,1149121.00,1666716092.163047
7937,1149094.00,1666716092.1760552
7938,1149051.00,1666716092.1886275
7939,1149014.00,1666716092.2011774
7940,1148989.00,1666716092.2134778
7941,1148474.00,1666716092.2254012
7942,1148455.00,1666716092.2386425
7943,1148473.00,1666716092.2504086
7944,1148444.00,1666716092.2637866
7945,1148451.00,1666716092.2762287
7946,1148431.00,1666716092.2887988
7947,1148431.00,1666716092.3009148
7948,1148407.00,1666716092.3129826
7949,1148523.00,1666716092.3261743
7950,1148518.00,1666716092.3386664
7951,1148549.00,1666716092.3503509
7952,1148573.00,1666716092.363499
7953,1148586.00,1666716092.3754332
7954,1148606.00,1666716092.3886986
7955,1148627.00,1666716092.4005992
7956,1148653.00,1666716092.4136178
7957,1148249.00,1666716092.4261136
7958,1148181.00,1666716092.4379117
7959,1148144.00,1666716092.451136
7960,1148069.00,1666716092.462891
7961,1148038.00,1666716092.4761722
7962,1147954.00,1666716092.4877913
7963,1147924.00,1666716092.5008428
7964,1147856.00,1666716092.512946
7965,1147799.00,1666716092.5261395
7966,1146517.00,1666716092.5386722
7967,1146499.00,1666716092.5509577
7968,1146505.00,1666716092.5636055
7969,1146510.00,1666716092.575813
7970,1146504.00,1666716092.5886655
7971,1146511.00,1666716092.6007118
7972,1146511.00,1666716092.6136894
7973,1146923.00,1666716092.62574
7974,1146937.00,1666716092.638688
7975,1146978.00,1666716092.6506581
7976,1147019.00,1666716092.6636872
7977,1147038.00,1666716092.6757236
7978,1147068.00,1666716092.6880765
7979,1147091.00,1666716092.7006721
7980,1147104.00,1666716092.7126427
7981,1147554.00,1666716092.7261112
7982,1147595.00,1666716092.7386448
7983,1147587.00,1666716092.7506125
7984,1147613.00,1666716092.7635965
7985,1147612.00,1666716092.7755437
7986,1147606.00,1666716092.7885177
7987,1147623.00,1666716092.801174
7988,1147627.00,1666716092.8133514
7989,1148193.00,1666716092.8254828
7990,1148235.00,1666716092.838601
7991,1148271.00,1666716092.851081
7992,1148304.00,1666716092.8627517
7993,1148309.00,1666716092.8760548
7994,1148312.00,1666716092.8882167
7995,1148360.00,1666716092.9001665
7996,1148381.00,1666716092.913191
7997,1148410.00,1666716092.9262123
7998,1149112.00,1666716092.9387362
7999,1149124.00,1666716092.9503102
8000,1149125.00,1666716092.9635031
8001,1149146.00,1666716092.9755733
8002,1149167.00,1666716092.9886117
8003,1149173.00,1666716093.0011692
8004,1149165.00,1666716093.0135415
8005,1149051.00,1666716093.0257592
8006,1149041.00,1666716093.0386405
8007,1149061.00,1666716093.0511534
8008,1149039.00,1666716093.062838
8009,1149053.00,1666716093.0758593
8010,1149046.00,1666716093.0886617
8011,1149053.00,1666716093.1010153
8012,1149051.00,1666716093.1129894
8013,1150138.00,1666716093.1252613
8014,1150157.00,1666716093.1382463
8015,1150208.00,1666716093.1502988
8016,1150214.00,1666716093.163438
8017,1150233.00,1666716093.176142
8018,1150237.00,1666716093.188602
8019,1150266.00,1666716093.20116
8020,1150271.00,1666716093.2134712
8021,1150350.00,1666716093.225631
8022,1150342.00,1666716093.238549
8023,1150360.00,1666716093.2511432
8024,1150376.00,1666716093.2633176
8025,1150365.00,1666716093.2756224
8026,1150373.00,1666716093.2880008
8027,1150372.00,1666716093.3012214
8028,1150342.00,1666716093.3130186
8029,1148113.00,1666716093.3260252
8030,1148109.00,1666716093.338073
8031,1148075.00,1666716093.351049
8032,1148033.00,1666716093.3630683
8033,1148025.00,1666716093.3756473
8034,1147980.00,1666716093.3877227
8035,1147961.00,1666716093.4011505
8036,1147944.00,1666716093.4135482
8037,1147936.00,1666716093.425581
8038,1148041.00,1666716093.438742
8039,1148049.00,1666716093.4508708
8040,1148066.00,1666716093.4635422
8041,1148082.00,1666716093.4761822
8042,1148105.00,1666716093.4879937
8043,1148090.00,1666716093.5011346
8044,1148129.00,1666716093.5134406
8045,1148129.00,1666716093.5255008
8046,1148654.00,1666716093.538578
8047,1148686.00,1666716093.550578
8048,1148704.00,1666716093.563514
8049,1148728.00,1666716093.575405
8050,1148745.00,1666716093.5887096
8051,1148767.00,1666716093.6003048
8052,1148793.00,1666716093.6133096
8053,1149212.00,1666716093.6253347
8054,1149233.00,1666716093.6384914
8055,1149264.00,1666716093.6505635
8056,1149283.00,1666716093.6634352
8057,1149306.00,1666716093.676091
8058,1149280.00,1666716093.6880383
8059,1149343.00,1666716093.7002962
8060,1149347.00,1666716093.712949
8061,1149854.00,1666716093.7261686
8062,1149847.00,1666716093.7386649
8063,1149867.00,1666716093.7511766
8064,1149879.00,1666716093.7629588
8065,1149885.00,1666716093.7759898
8066,1149897.00,1666716093.7879958
8067,1149890.00,1666716093.8010058
8068,1149896.00,1666716093.812842
8069,1149907.00,1666716093.8260806
8070,1150281.00,1666716093.8381236
8071,1150315.00,1666716093.8512526
8072,1150333.00,1666716093.8632586
8073,1150348.00,1666716093.8753753
8074,1150377.00,1666716093.8881497
8075,1150405.00,1666716093.900418
8076,1150420.00,1666716093.9129496
8077,1150463.00,1666716093.9261308
8078,1150901.00,1666716093.9380093
8079,1150885.00,1666716093.951014
8080,1150890.00,1666716093.96301
8081,1150885.00,1666716093.9760392
8082,1150883.00,1666716093.9880424
8083,1150888.00,1666716094.0008643
8084,1150880.00,1666716094.0129306
8085,1150895.00,1666716094.0260968
8086,1150899.00,1666716094.0380352
8087,1150923.00,1666716094.0510848
8088,1150931.00,1666716094.0634077
8089,1150942.00,1666716094.075448
8090,1150869.00,1666716094.0885954
8091,1150955.00,1666716094.10112
8092,1150969.00,1666716094.1133235
8093,1151201.00,1666716094.1254544
8094,1151174.00,1666716094.138615
8095,1151155.00,1666716094.151144
8096,1151100.00,1666716094.1629214
8097,1151071.00,1666716094.1759872
8098,1151018.00,1666716094.1880267
8099,1150938.00,1666716094.2009175
8100,1150895.00,1666716094.2129269
8101,1149566.00,1666716094.2260118
8102,1149595.00,1666716094.2386556
8103,1149599.00,1666716094.2509222
8104,1149582.00,1666716094.2635713
8105,1149601.00,1666716094.275565
8106,1149591.00,1666716094.2885199
8107,1149608.00,1666716094.3006895
8108,1149607.00,1666716094.3126948
8109,1149623.00,1666716094.3258169
8110,1149758.00,1666716094.3377862
8111,1149760.00,1666716094.3507414
8112,1149765.00,1666716094.3636909
8113,1149774.00,1666716094.3756588
8114,1149784.00,1666716094.3876293
8115,1149793.00,1666716094.4005928
8116,1149786.00,1666716094.4135575
8117,1149893.00,1666716094.4255273
8118,1149861.00,1666716094.438492
8119,1149860.00,1666716094.4504907
8120,1149844.00,1666716094.4634244
8121,1149846.00,1666716094.4754245
8122,1149817.00,1666716094.48836
8123,1149806.00,1666716094.5003276
8124,1149795.00,1666716094.513292
8125,1149545.00,1666716094.5252833
8126,1149548.00,1666716094.5382254
8127,1149563.00,1666716094.5501933
8128,1149582.00,1666716094.5631618
8129,1149595.00,1666716094.5751257
8130,1149583.00,1666716094.588091
8131,1149612.00,1666716094.6010783
8132,1149606.00,1666716094.6130233
8133,1149966.00,1666716094.626063
8134,1149936.00,1666716094.6386056
8135,1149955.00,1666716094.6504345
8136,1149960.00,1666716094.6634147
8137,1149952.00,1666716094.675454
8138,1149950.00,1666716094.688569
8139,1149949.00,1666716094.7006
8140,1149942.00,1666716094.7126994
8141,1149989.00,1666716094.7259555
8142,1149964.00,1666716094.7386208
8143,1149997.00,1666716094.7511046
8144,1149979.00,1666716094.7629676
8145,1150013.00,1666716094.7754595
8146,1150002.00,1666716094.7878418
8147,1150023.00,1666716094.8003404
8148,1150019.00,1666716094.813494
8149,1150043.00,1666716094.8260407
8150,1149596.00,1666716094.8377876
8151,1149564.00,1666716094.8507466
8152,1149534.00,1666716094.862753
8153,1149516.00,1666716094.8761337
8154,1149476.00,1666716094.8886278
8155,1149441.00,1666716094.900508
8156,1149435.00,1666716094.9133573
8157,1149408.00,1666716094.9253204
8158,1149068.00,1666716094.938322
8159,1149009.00,1666716094.9502566
8160,1148922.00,1666716094.9632885
8161,1148863.00,1666716094.9754608
8162,1148768.00,1666716094.988596
8163,1148707.00,1666716095.0005543
8164,1148621.00,1666716095.0125782
8165,1147622.00,1666716095.0260694
8166,1147650.00,1666716095.0379374
8167,1147639.00,1666716095.0511236
8168,1147642.00,1666716095.0631642
8169,1147638.00,1666716095.0761712
8170,1147605.00,1666716095.0882533
